chrom	start	end	name	score
Chr5	8900600	8900900	DMR11174	-25.7438081136015
Chr5	8905100	8905600	DMR11175	-29.0799418452638
Chr5	8906700	8908200	DMR11176	-40.6221621968961
Chr5	8948900	8949600	DMR11177	-51.1992013200872
Chr5	8960000	8960400	DMR11178	-30.489756471752
Chr5	8973600	8973900	DMR11179	-28.9826779461436
Chr5	8974400	8974800	DMR11180	-29.4624671657261
Chr5	8975200	8975700	DMR11181	-31.3758565043229
Chr5	8978000	8978500	DMR11182	-34.7720182713387
Chr5	8980100	8980900	DMR11183	-30.943167290098
Chr5	8998900	8999400	DMR11184	-34.1385078013737
Chr5	9008300	9008900	DMR11185	-28.9423671189209
Chr5	9017500	9018000	DMR11186	-29.0744183407602
Chr5	9025400	9025900	DMR11187	-39.8418416136945
Chr5	9026300	9026800	DMR11188	-45.3860619100358
Chr5	9097700	9098000	DMR11189	-25.3044375644995
Chr5	9098400	9098900	DMR11190	-41.5109404470515
Chr5	9100100	9100500	DMR11191	-33.4428343180237
Chr5	9110400	9110900	DMR11192	-29.0447617875593
Chr5	9117100	9117900	DMR11193	-55.364309825878
Chr5	9123800	9124300	DMR11194	-36.9346364092215
Chr5	9131300	9131700	DMR11195	-33.6493283953347
Chr5	9143700	9144300	DMR11196	-34.103719199583
Chr5	9144600	9144900	DMR11197	-30.6477262574824
Chr5	9145800	9146100	DMR11198	-26.7316017316017
Chr5	9147200	9147900	DMR11199	-42.080343048743
Chr5	9151000	9151700	DMR11200	-47.600569252838
Chr5	9157800	9158400	DMR11201	-28.5056543492356
Chr5	9161000	9161500	DMR11202	42.596506949275
Chr5	9190700	9191700	DMR11203	-28.4135413211943
Chr5	9192300	9193200	DMR11204	-35.2453105822713
Chr5	9193400	9193700	DMR11205	-26.2456234850525
Chr5	9203500	9204100	DMR11206	31.6726674259771
Chr5	9205000	9205500	DMR11207	-31.214794822202
Chr5	9239700	9240000	DMR11208	25.5335040546308
Chr5	9255500	9256000	DMR11209	-29.500538937655
Chr5	9256400	9257900	DMR11210	-35.751315011082
Chr5	9262600	9263300	DMR11211	-32.6570680749527
Chr5	9263700	9264100	DMR11212	-32.0510000094437
Chr5	9266500	9267200	DMR11213	-35.3652702465718
Chr5	9277100	9277400	DMR11214	-25.9266409266409
Chr5	9285800	9286500	DMR11215	-27.6625572083678
Chr5	9286800	9287200	DMR11216	-27.695862277907
Chr5	9287700	9288200	DMR11217	28.3020229480731
Chr5	9293600	9294100	DMR11218	-27.3778612609904
Chr5	9306500	9308000	DMR11219	-44.5292022504098
Chr5	9311900	9312200	DMR11220	-27.5329639355983
Chr5	9313000	9313600	DMR11221	-41.9529156049449
Chr5	9313800	9314300	DMR11222	-26.953025143155
Chr5	9314500	9315000	DMR11223	-34.6530421323835
Chr5	9320100	9320500	DMR11224	-37.5356732061254
Chr5	9324800	9325400	DMR11225	-32.8757490361766
Chr5	9338900	9339200	DMR11226	31.2327567911715
Chr5	9375700	9376200	DMR11227	-31.3674653534906
Chr5	9378100	9378700	DMR11228	-54.6141163571388
Chr5	9400300	9401200	DMR11229	-42.0363908160143
Chr5	9405200	9405500	DMR11230	-29.9298710417044
Chr5	9405600	9406000	DMR11231	-31.3726955808219
Chr5	9408300	9409000	DMR11232	-34.5514112012083
Chr5	9417000	9417800	DMR11233	44.2728233491179
Chr5	9420100	9420400	DMR11234	-36.9295583772796
Chr5	9420800	9421100	DMR11235	-33.0161067003172
Chr5	9434900	9435500	DMR11236	-42.0323702053414
Chr5	9438400	9439200	DMR11237	-38.797159779055
Chr5	9439700	9440300	DMR11238	-49.0543437505248
Chr5	9447500	9448200	DMR11239	-36.3470388998439
Chr5	9448300	9449300	DMR11240	-44.4003567884626
Chr5	9449600	9450400	DMR11241	-30.3410859953628
Chr5	9451600	9452300	DMR11242	-35.1965779062619
Chr5	9454100	9455000	DMR11243	-48.4597785001235
Chr5	9455600	9456000	DMR11244	-31.7937871207421
Chr5	9466300	9466600	DMR11245	-27.9544338956266
Chr5	9468000	9468900	DMR11246	-38.4645805803835
Chr5	9482500	9482800	DMR11247	-29.1981547889048
Chr5	9489400	9489900	DMR11248	-30.0190631903737
Chr5	9492200	9492700	DMR11249	-30.0654319908599
Chr5	9500400	9500900	DMR11250	-49.3338751253205
Chr5	9502100	9502600	DMR11251	-36.0994931191131
Chr5	9508700	9509300	DMR11252	-56.7168784154386
Chr5	9510100	9511000	DMR11253	-42.2082093145225
Chr5	9511400	9511900	DMR11254	-36.4340053802796
Chr5	9513400	9513800	DMR11255	-39.1840019098897
Chr5	9513900	9514400	DMR11256	-34.3489728688527
Chr5	9538800	9539300	DMR11257	-28.5803234715478
Chr5	9542800	9543100	DMR11258	-27.2028592158654
Chr5	9556200	9557000	DMR11259	-34.6511975100348
Chr5	9579500	9580400	DMR11260	-31.0541196169113
Chr5	9581400	9581900	DMR11261	-31.0542398061077
Chr5	9582200	9582900	DMR11262	-32.0228986104466
Chr5	9585300	9585800	DMR11263	-33.9086746503189
Chr5	9586000	9586500	DMR11264	-30.0871141522424
Chr5	9587000	9587600	DMR11265	-27.4744180519374
Chr5	9593800	9594500	DMR11266	47.2035789379627
Chr5	9597700	9598200	DMR11267	-27.3740676346606
Chr5	9598400	9598700	DMR11268	-26.4007227604658
Chr5	9598800	9600400	DMR11269	-39.3756992581508
Chr5	9606400	9607600	DMR11270	-30.7097013758764
Chr5	9608100	9608900	DMR11271	-35.2367201908414
Chr5	9610600	9611100	DMR11272	-28.1431032073404
Chr5	9618400	9618800	DMR11273	-26.1539770858836
Chr5	9619100	9619400	DMR11274	-27.6667745566447
Chr5	9633600	9633900	DMR11275	-26.9569467465681
Chr5	9655000	9655300	DMR11276	-25.3583713480077
Chr5	9668600	9669500	DMR11277	-30.1660394063601
Chr5	9672300	9673500	DMR11278	-37.3415989984926
Chr5	9677900	9678700	DMR11279	-30.5957188203224
Chr5	9679300	9679800	DMR11280	-42.7758385841663
Chr5	9691200	9691700	DMR11281	-33.2048817394437
Chr5	9692300	9692700	DMR11282	-26.3594978882798
Chr5	9694100	9694500	DMR11283	-33.3501482226953
Chr5	9695600	9696100	DMR11284	-30.9774549126669
Chr5	9696400	9697000	DMR11285	-32.0144617437807
Chr5	9703600	9704300	DMR11286	-39.7394055811836
Chr5	9723400	9724000	DMR11287	-36.1653690135011
Chr5	9724600	9725100	DMR11288	-26.8901978125983
Chr5	9725300	9725800	DMR11289	-29.9783827290917
Chr5	9726000	9726300	DMR11290	-41.3194444444444
Chr5	9726600	9727000	DMR11291	-29.2433356449842
Chr5	9727600	9729000	DMR11292	-42.6588603328426
Chr5	9729200	9729800	DMR11293	-30.4604579802466
Chr5	9732800	9733200	DMR11294	-32.8604106502811
Chr5	9748800	9749500	DMR11295	31.1830237130087
Chr5	9766700	9767300	DMR11296	-42.7675201416992
Chr5	9767700	9768500	DMR11297	-38.5491805203668
Chr5	9768900	9769400	DMR11298	-44.3396723850813
Chr5	9772700	9773000	DMR11299	-28.0371920037192
Chr5	9773400	9773900	DMR11300	34.2186152865765
Chr5	9776900	9777600	DMR11301	-37.5041612260439
Chr5	9778400	9779100	DMR11302	-33.696309643959
Chr5	9779800	9780300	DMR11303	-33.3902783323291
Chr5	9781300	9781800	DMR11304	-29.8848026828135
Chr5	9782100	9782600	DMR11305	-32.4375857374047
Chr5	9782900	9783600	DMR11306	-46.9691760921948
Chr5	9786700	9787200	DMR11307	-32.3934710016827
Chr5	9787300	9787600	DMR11308	-34.1438816674137
Chr5	9788100	9788900	DMR11309	-35.6835638304747
Chr5	9791500	9791800	DMR11310	-26.1678513216044
Chr5	9797500	9797800	DMR11311	-25.8897504809225
Chr5	9814500	9814900	DMR11312	-30.3140096618358
Chr5	9818900	9820100	DMR11313	-35.3727549643478
Chr5	9821400	9822100	DMR11314	-44.8040796895612
Chr5	9822500	9823700	DMR11315	-45.4632525974188
Chr5	9824700	9825200	DMR11316	-42.3129723754527
Chr5	9825600	9826000	DMR11317	-31.4833961980552
Chr5	9826100	9826700	DMR11318	-33.5943155995527
Chr5	9828600	9829100	DMR11319	-28.4196443160583
Chr5	9836800	9837100	DMR11320	-26.7186123325024
Chr5	9844100	9844600	DMR11321	-34.8732423290918
Chr5	9847300	9848300	DMR11322	28.3987700302057
Chr5	9861900	9862300	DMR11323	-27.6085458993519
Chr5	9863500	9864000	DMR11324	-40.306242856144
Chr5	9877000	9877700	DMR11325	32.2817307464818
Chr5	9883300	9883800	DMR11326	35.5555957922725
Chr5	9971300	9972100	DMR11327	-38.5226597222449
Chr5	9985800	9986600	DMR11328	-42.1216400074438
Chr5	9986700	9987100	DMR11329	-30.2817138187794
Chr5	10007100	10007800	DMR11330	-26.2030428031129
Chr5	10008100	10008400	DMR11331	-36.6483414222108
Chr5	10009500	10010600	DMR11332	-17.7508815828184
Chr5	10010700	10011400	DMR11333	-51.92789480268
Chr5	10012000	10013000	DMR11334	-33.8595479942005
Chr5	10013100	10013600	DMR11335	-33.9784660585888
Chr5	10014300	10014900	DMR11336	-3.81070096591433
Chr5	10015700	10016500	DMR11337	-29.9830789822894
Chr5	10039800	10040100	DMR11338	-29.9486609505663
Chr5	10042300	10042900	DMR11339	32.1175483754985
Chr5	10044300	10044800	DMR11340	-32.7720963889931
Chr5	10066600	10066900	DMR11341	-41.2970106075217
Chr5	10122700	10123000	DMR11342	-29.2226305462508
Chr5	10136100	10136700	DMR11343	-37.8874718036549
Chr5	10161700	10162200	DMR11344	-33.6719883889695
Chr5	10170900	10171400	DMR11345	-35.5965143712379
Chr5	10172200	10173200	DMR11346	-36.2809261932809
Chr5	10190700	10191200	DMR11347	-36.4726371581729
Chr5	10209100	10209700	DMR11348	-34.3192251018887
Chr5	10260900	10261600	DMR11349	-33.2718647723925
Chr5	10263900	10264700	DMR11350	-51.4262482354758
Chr5	10278700	10280800	DMR11351	-36.415922752993
Chr5	10290200	10290700	DMR11352	-32.1111125470884
Chr5	10303000	10303300	DMR11353	-27.7294685990338
Chr5	10304700	10305200	DMR11354	-39.5604395604396
Chr5	10306900	10307400	DMR11355	-47.046783625731
Chr5	10307600	10307900	DMR11356	-34.6153846153846
Chr5	10308000	10308400	DMR11357	-40.1009316770187
Chr5	10322300	10322600	DMR11358	-26.9102682701203
Chr5	10322900	10323700	DMR11359	-33.2790008649605
Chr5	10325100	10325600	DMR11360	-43.766912462245
Chr5	10326200	10326500	DMR11361	-36.2215909090909
Chr5	10381000	10381300	DMR11362	-26.3780766116434
Chr5	10382100	10382400	DMR11363	27.5185631145896
Chr5	10389100	10389400	DMR11364	-25.7833494136616
Chr5	10395000	10395300	DMR11365	-26.780174981241
Chr5	10457300	10457700	DMR11366	-29.5872144976027
Chr5	10472000	10473600	DMR11367	-51.7335604343824
Chr5	10476000	10477100	DMR11368	-31.948488296723
Chr5	10484900	10485700	DMR11369	-35.4090620663444
Chr5	10492000	10492600	DMR11370	29.8704753145887
Chr5	10506700	10507200	DMR11371	-30.7670688407132
Chr5	10511600	10512400	DMR11372	-27.0825143058334
Chr5	10524000	10524600	DMR11373	-38.2367009882907
Chr5	10525200	10525500	DMR11374	-25.6001516953091
Chr5	10525800	10526600	DMR11375	-27.9155505475267
Chr5	10541000	10541300	DMR11376	-25.9079939668175
Chr5	10541600	10541900	DMR11377	-26.1305757061275
Chr5	10555200	10555700	DMR11378	-27.0538984824699
Chr5	10556000	10556800	DMR11379	-31.1685898542073
Chr5	10559600	10560300	DMR11380	-29.7856838522142
Chr5	10560500	10561000	DMR11381	-30.2356700279919
Chr5	10561100	10561400	DMR11382	-28.5309225395521
Chr5	10563600	10563900	DMR11383	-31.213446926088
Chr5	10565000	10565500	DMR11384	-28.4459180493517
Chr5	10593900	10594200	DMR11385	34.1715231311605
Chr5	10632100	10632800	DMR11386	46.4694922046833
Chr5	10633800	10634200	DMR11387	46.0358153561601
Chr5	10656800	10657200	DMR11388	25.3464314998335
Chr5	10670500	10670800	DMR11389	-26.352380952381
Chr5	10670900	10671400	DMR11390	-37.8920558158209
Chr5	10672100	10672400	DMR11391	-25.1890523651321
Chr5	10783100	10783600	DMR11392	-30.9462956878117
Chr5	10801600	10802100	DMR11393	30.3981421597238
Chr5	10802200	10803400	DMR11394	31.4564877698777
Chr5	10804800	10805300	DMR11395	-32.3172579617144
Chr5	10805900	10806200	DMR11396	-29.3587609466599
Chr5	10812900	10814100	DMR11397	-44.8072135489863
Chr5	10827700	10829300	DMR11398	-40.122396751256
Chr5	10829400	10834000	DMR11399	-39.5920753782143
Chr5	10862800	10863300	DMR11400	-27.9379200671154
Chr5	10868900	10869300	DMR11401	-32.2297297297297
Chr5	10877700	10879200	DMR11402	-38.0928807397195
Chr5	10880300	10880800	DMR11403	-37.6675443876934
Chr5	10924800	10925100	DMR11404	-41.2644787644788
Chr5	10926600	10927300	DMR11405	-9.6020692872067
Chr5	10928100	10928800	DMR11406	-37.4572778802406
Chr5	10929600	10930200	DMR11407	-29.6916444658606
Chr5	10930700	10931000	DMR11408	-28.5364803273001
Chr5	10941900	10942200	DMR11409	-27.0592191146802
Chr5	10942300	10942700	DMR11410	-30.0464559009463
Chr5	11023100	11023400	DMR11411	-26.1564093615967
Chr5	11026400	11027000	DMR11412	-32.4697043495516
Chr5	11189000	11189500	DMR11413	-34.4429051968796
Chr5	11612400	11613200	DMR11414	-31.698064195788
Chr5	11814700	11815200	DMR11415	30.1136363636364
Chr5	11959500	11960000	DMR11416	33.3333333333333
Chr5	12044500	12045000	DMR11417	34.8148792991474
Chr5	12080600	12080900	DMR11418	-30.1943048576214
Chr5	12082500	12083500	DMR11419	-33.1304553275532
Chr5	12086600	12087500	DMR11420	-50.4593526253053
Chr5	12089700	12090200	DMR11421	-26.8235459455403
Chr5	12305300	12305800	DMR11422	-30.4283212551396
Chr5	12323200	12323500	DMR11423	-58.3018867924528
Chr5	12545700	12547000	DMR11424	-34.3318922351674
Chr5	12556100	12556700	DMR11425	36.9202213098799
Chr5	12590300	12590800	DMR11426	-26.7956669247388
Chr5	12901400	12901900	DMR11427	-32.2782912427543
Chr5	12959800	12960400	DMR11428	-49.4936903581055
Chr5	12964200	12964600	DMR11429	-30.9552749403346
Chr5	13079300	13080000	DMR11430	-30.302044353138
Chr5	13084500	13085100	DMR11431	47.3251212074934
Chr5	13085500	13086000	DMR11432	-32.2011563245988
Chr5	13093300	13093600	DMR11433	26.6628156461462
Chr5	13104800	13105400	DMR11434	-42.6247447150039
Chr5	13106000	13107300	DMR11435	-33.0411693956218
Chr5	13108700	13110800	DMR11436	-38.7687921347644
Chr5	13138700	13139300	DMR11437	33.0013430800059
Chr5	13234700	13235600	DMR11438	-29.2942648779175
Chr5	13236400	13237600	DMR11439	-33.0771983032087
Chr5	13253000	13253600	DMR11440	-27.3564764997231
Chr5	13314300	13314600	DMR11441	-25.4212951912307
Chr5	13384800	13385400	DMR11442	-29.9250588017301
Chr5	13393900	13394200	DMR11443	-25.1379310344828
Chr5	13415700	13416800	DMR11444	-34.7338660479863
Chr5	13421200	13421900	DMR11445	-37.8270239388197
Chr5	13422400	13422900	DMR11446	-49.5320133697265
Chr5	13428200	13428500	DMR11447	-35.8401873329972
Chr5	13428700	13429000	DMR11448	-29.2553810354857
Chr5	13429100	13429500	DMR11449	-39.4530984286783
Chr5	13430300	13431100	DMR11450	-30.5267957829639
Chr5	13431400	13431900	DMR11451	-28.4520495687979
Chr5	13432200	13432700	DMR11452	-29.0645416831886
Chr5	13462200	13463600	DMR11453	-39.3818562361203
Chr5	13464000	13464700	DMR11454	-42.9119187530343
Chr5	13464800	13465200	DMR11455	-28.1195463390957
Chr5	13475000	13475800	DMR11456	-37.3391296316545
Chr5	13476100	13476400	DMR11457	-41.4173416159374
Chr5	13476600	13476900	DMR11458	-26.121030393894
Chr5	13477000	13477700	DMR11459	-35.0034379280604
Chr5	13479000	13479700	DMR11460	-30.8607752857969
Chr5	13480500	13481000	DMR11461	-34.5798776400379
Chr5	13481300	13481700	DMR11462	-29.0233147769939
Chr5	13486400	13486900	DMR11463	-39.5369112123912
Chr5	13512300	13513000	DMR11464	-34.4877969559404
Chr5	13523600	13524400	DMR11465	-29.8047640580599
Chr5	13524600	13525100	DMR11466	-36.1646081811254
Chr5	13556400	13556800	DMR11467	-33.6364829944613
Chr5	13585000	13586300	DMR11468	-43.914275570155
Chr5	13587300	13587900	DMR11469	-40.7661880242162
Chr5	13591700	13592000	DMR11470	27.9814145585958
Chr5	13592100	13593300	DMR11471	40.305017210181
Chr5	13599700	13600000	DMR11472	-26.9798017643653
Chr5	13600100	13600700	DMR11473	-34.1932032854306
Chr5	13601400	13602000	DMR11474	-38.0955694103618
Chr5	13603800	13604300	DMR11475	32.8730602090329
Chr5	13604700	13605000	DMR11476	-28.1835205992509
Chr5	13615900	13616300	DMR11477	-33.1977093124159
Chr5	13634100	13634400	DMR11478	26.3166938740442
Chr5	13635500	13636200	DMR11479	-41.3227532490246
Chr5	13636700	13637000	DMR11480	-26.03302097278
Chr5	13651800	13652100	DMR11481	-26.1006289308176
Chr5	13658900	13660900	DMR11482	-46.9898015521654
Chr5	13663000	13663600	DMR11483	-36.5979233356778
Chr5	13663900	13664200	DMR11484	-30.7878651657333
Chr5	13664400	13665600	DMR11485	-35.1982231045119
Chr5	13674600	13675100	DMR11486	-27.8574365298265
Chr5	13680000	13680800	DMR11487	-35.2288183971237
Chr5	13698900	13699500	DMR11488	-42.5264916357059
Chr5	13710500	13711300	DMR11489	-39.4683469104575
Chr5	13719700	13720000	DMR11490	-37.0114942528736
Chr5	13726100	13726800	DMR11491	-57.0703183180279
Chr5	13742800	13744300	DMR11492	-36.8743560333141
Chr5	13744700	13745200	DMR11493	-32.8827176245482
Chr5	13745300	13745800	DMR11494	-28.6682042984102
Chr5	13746300	13746900	DMR11495	-45.0448352310218
Chr5	13749900	13750500	DMR11496	-31.9409784458158
Chr5	13761200	13761600	DMR11497	-28.7462467787559
Chr5	13768100	13768700	DMR11498	-34.2096991474009
Chr5	13839400	13839700	DMR11499	34.9677419354839
Chr5	13862400	13862900	DMR11500	-29.4157696523506
Chr5	13863900	13865400	DMR11501	-43.2688950026792
Chr5	13865800	13866100	DMR11502	-28.9483728292228
Chr5	13866800	13867500	DMR11503	-31.9104107050347
Chr5	13874100	13874600	DMR11504	-31.4413364902159
Chr5	13874700	13875000	DMR11505	-34.6820557491289
Chr5	13875400	13876100	DMR11506	-38.1183488382548
Chr5	13877500	13877800	DMR11507	29.5757783099555
Chr5	13878000	13878500	DMR11508	26.6483343157648
Chr5	13894600	13895000	DMR11509	-36.8681813632269
Chr5	13910600	13911000	DMR11510	-29.407584173699
Chr5	13911400	13912400	DMR11511	-32.5743288437448
Chr5	13912600	13913200	DMR11512	-44.2054454706283
Chr5	13914600	13915200	DMR11513	-42.5743597130235
Chr5	13919600	13920100	DMR11514	-25.9695009002033
Chr5	13920800	13921200	DMR11515	-26.3223795401232
Chr5	13922400	13923300	DMR11516	-32.8028971902374
Chr5	13923600	13923900	DMR11517	-29.1724509458592
Chr5	13924300	13924900	DMR11518	-38.6075842772769
Chr5	13932800	13933800	DMR11519	36.3699782907619
Chr5	13934000	13934600	DMR11520	29.604559766049
Chr5	13957000	13958300	DMR11521	-32.3214147538643
Chr5	13974700	13975300	DMR11522	-43.1425428459444
Chr5	13994300	13994800	DMR11523	-30.08291624338
Chr5	14008700	14009000	DMR11524	-29.1894185655495
Chr5	14009100	14010100	DMR11525	-33.4661281670099
Chr5	14010400	14011600	DMR11526	-43.3816242784781
Chr5	14015500	14016100	DMR11527	-38.1246817139296
Chr5	14030500	14031300	DMR11528	-37.4245624335322
Chr5	14032100	14032600	DMR11529	-29.6199586447264
Chr5	14040000	14040300	DMR11530	-39.5264369947914
Chr5	14048100	14048500	DMR11531	25.3197066377188
Chr5	14068600	14069700	DMR11532	-44.9696759940055
Chr5	14070200	14071900	DMR11533	-47.6003202165579
Chr5	14072300	14073000	DMR11534	-11.3013941182217
Chr5	14073100	14073400	DMR11535	-28.3295194508009
Chr5	14073900	14074200	DMR11536	-35.8160091668031
Chr5	14108800	14109100	DMR11537	-26.4249898870168
Chr5	14119500	14120500	DMR11538	-39.7084382601069
Chr5	14121500	14121800	DMR11539	-26.407960199005
Chr5	14129400	14130100	DMR11540	-36.4792728247537
Chr5	14130200	14130500	DMR11541	40.9735324947589
Chr5	14131700	14132400	DMR11542	-39.5241809924032
Chr5	14133100	14133400	DMR11543	30.7495673012914
Chr5	14133700	14134000	DMR11544	-28.3359914938862
Chr5	14136700	14137000	DMR11545	-28.5559708833366
Chr5	14137500	14137900	DMR11546	-26.9885193627976
Chr5	14144800	14145100	DMR11547	-80
Chr5	14187900	14189400	DMR11548	-32.2160818686717
Chr5	14190100	14190400	DMR11549	-30.299667036626
Chr5	14191000	14191400	DMR11550	-31.9699482640007
Chr5	14236400	14236700	DMR11551	-25.4707571851817
Chr5	14239800	14240400	DMR11552	-36.3768638447192
Chr5	14242700	14243200	DMR11553	-25.7937749067526
Chr5	14243900	14244500	DMR11554	-31.9510133454186
Chr5	14249500	14249800	DMR11555	-27.3094704371002
Chr5	14250000	14250600	DMR11556	-33.6100365147354
Chr5	14251500	14252100	DMR11557	-20.1161938018809
Chr5	14268100	14268700	DMR11558	-34.035217450073
Chr5	14274300	14274800	DMR11559	-41.7599627837771
Chr5	14274900	14275400	DMR11560	-29.9958004657547
Chr5	14275600	14275900	DMR11561	-28.9824600232391
Chr5	14283200	14284000	DMR11562	-27.5915108704169
Chr5	14304300	14304800	DMR11563	-32.6110209002143
Chr5	14315800	14316100	DMR11564	-25.7300643281952
Chr5	14317300	14317800	DMR11565	-31.5243885726896
Chr5	14320200	14321600	DMR11566	-42.0490506177893
Chr5	14464800	14465100	DMR11567	-32.0114942528736
Chr5	14536200	14536600	DMR11568	-47.6214449743862
Chr5	14538300	14538600	DMR11569	-33.7528220344449
Chr5	14542000	14542500	DMR11570	-33.8726304984325
Chr5	14544400	14544900	DMR11571	-34.5846179626335
Chr5	14555500	14556000	DMR11572	-40.1252679476397
Chr5	14556500	14557100	DMR11573	-40.0315714728187
Chr5	14590900	14591200	DMR11574	-25.5368814192344
Chr5	14591400	14592000	DMR11575	-34.3778111324506
Chr5	14592400	14593400	DMR11576	-30.2746742941479
Chr5	14593600	14594100	DMR11577	-29.4306255710988
Chr5	14595700	14596000	DMR11578	27.6964144001154
Chr5	14597100	14597900	DMR11579	-32.6550533683449
Chr5	14601400	14602200	DMR11580	-32.0880913157029
Chr5	14619000	14619300	DMR11581	-33.4993262639873
Chr5	14621400	14621900	DMR11582	-30.3735506508753
Chr5	14624700	14625700	DMR11583	-36.7201807802321
Chr5	14631500	14631900	DMR11584	-38.4717206782021
Chr5	14632400	14632900	DMR11585	-29.4974477001011
Chr5	14633300	14634000	DMR11586	-31.7220174559064
Chr5	14640800	14641600	DMR11587	-30.5474488537723
Chr5	14641700	14642100	DMR11588	-30.4214490990613
Chr5	14654200	14655500	DMR11589	-51.9700200359099
Chr5	14682400	14683100	DMR11590	-41.9749697831338
Chr5	14683500	14684300	DMR11591	-33.3424460821017
Chr5	14691500	14692900	DMR11592	-35.6850557528657
Chr5	14706300	14708600	DMR11593	-58.4834636367118
Chr5	14709100	14709600	DMR11594	-32.237539766702
Chr5	14748500	14748900	DMR11595	-26.4275021760717
Chr5	14771400	14771700	DMR11596	25.0464911020341
Chr5	14772800	14773700	DMR11597	-30.6891644286877
Chr5	14774200	14774800	DMR11598	-28.5743802855167
Chr5	14775000	14775300	DMR11599	-42.8863689501987
Chr5	14780000	14780600	DMR11600	-48.1808914915001
Chr5	14788400	14788800	DMR11601	-39.979797361413
Chr5	14790200	14791000	DMR11602	-41.4834989323616
Chr5	14791900	14792300	DMR11603	53.2997349578345
Chr5	14794800	14795100	DMR11604	-25.2815092289759
Chr5	14795400	14795700	DMR11605	-25.2928364797753
Chr5	14802800	14803600	DMR11606	34.9277931524991
Chr5	14805900	14806200	DMR11607	-28.8052423668834
Chr5	14806300	14806700	DMR11608	-27.9586342524334
Chr5	14814000	14815600	DMR11609	-43.5100850688488
Chr5	14817600	14818300	DMR11610	-38.9969891966315
Chr5	14821300	14821900	DMR11611	34.1793679759382
Chr5	14822000	14822600	DMR11612	40.1524738040585
Chr5	14859200	14859700	DMR11613	-32.4165105414507
Chr5	14867000	14867300	DMR11614	-28.3943329397875
Chr5	14878300	14879000	DMR11615	-39.4917527795175
Chr5	14886000	14886600	DMR11616	-37.9353515481725
Chr5	14886800	14887700	DMR11617	55.8877997110354
Chr5	14899600	14900200	DMR11618	-35.3526936734229
Chr5	14907400	14907800	DMR11619	-36.7601159126695
Chr5	14908000	14908500	DMR11620	-36.6424389165045
Chr5	14928600	14929000	DMR11621	-26.827686377363
Chr5	14929800	14930300	DMR11622	-40.1425651785197
Chr5	14930800	14932000	DMR11623	-30.5252931960055
Chr5	14954800	14955200	DMR11624	-25.8927936511222
Chr5	14955800	14956100	DMR11625	-26.0802319021031
Chr5	14962700	14963000	DMR11626	-33.0528846153846
Chr5	14981700	14982500	DMR11627	-31.632865915411
Chr5	14983700	14984100	DMR11628	-31.4641157158123
Chr5	14990000	14991000	DMR11629	-36.8938120202281
Chr5	14993300	14993700	DMR11630	-30.3081126116729
Chr5	15056900	15057300	DMR11631	-32.4079251832386
Chr5	15057700	15058400	DMR11632	-39.0907833488199
Chr5	15058700	15059100	DMR11633	-37.6296027232925
Chr5	15066900	15067400	DMR11634	-40.2935059706991
Chr5	15068700	15069000	DMR11635	-33.1756017355058
Chr5	15090900	15091400	DMR11636	-32.8367507135528
Chr5	15102400	15103100	DMR11637	-29.9017512442513
Chr5	15127000	15127500	DMR11638	-29.3012333595495
Chr5	15127600	15128000	DMR11639	26.3875416854894
Chr5	15128200	15128500	DMR11640	-25.6533810605539
Chr5	15188200	15188900	DMR11641	-40.3280030919756
Chr5	15190800	15191100	DMR11642	-31.0030730438894
Chr5	15223400	15224100	DMR11643	-38.2625273450742
Chr5	15245700	15246100	DMR11644	-28.8619808020979
Chr5	15249100	15250100	DMR11645	-35.412559020922
Chr5	15263800	15264400	DMR11646	-34.9881863911654
Chr5	15307700	15308100	DMR11647	37.2033321753228
Chr5	15369500	15370700	DMR11648	-30.9727271874782
Chr5	15395900	15396400	DMR11649	-36.9491355562555
Chr5	15398900	15399400	DMR11650	-33.751966985923
Chr5	15403200	15403700	DMR11651	-29.6763495143991
Chr5	15405800	15407000	DMR11652	-34.4572180243551
Chr5	15419000	15419500	DMR11653	-42.7461212688929
Chr5	15441300	15442300	DMR11654	-39.2999695642075
Chr5	15457600	15458100	DMR11655	-36.2352972430512
Chr5	15459200	15460100	DMR11656	-36.7504355793007
Chr5	15465400	15465900	DMR11657	48.8622591280075
Chr5	15467600	15468000	DMR11658	-35.1472793272552
Chr5	15468400	15469000	DMR11659	-33.5942142689129
Chr5	15471800	15472300	DMR11660	-35.2539315431171
Chr5	15473700	15474700	DMR11661	-34.8016214925997
Chr5	15480100	15480700	DMR11662	-41.7277099252561
Chr5	15481200	15481600	DMR11663	34.7519392372334
Chr5	15488900	15489200	DMR11664	-27.2732539194033
Chr5	15508500	15508900	DMR11665	-27.2380748284253
Chr5	15536500	15536900	DMR11666	32.3270002273376
Chr5	15552300	15552800	DMR11667	-38.4328812685459
Chr5	15553200	15553900	DMR11668	-39.5935773739486
Chr5	15560300	15560600	DMR11669	-25.8974308261308
Chr5	15561300	15561900	DMR11670	-35.062419404727
Chr5	15563400	15563900	DMR11671	-28.2634705044118
Chr5	15564200	15564800	DMR11672	-35.8834483540362
Chr5	15564900	15565200	DMR11673	-41.391632016632
Chr5	15565700	15566700	DMR11674	-40.6703444294217
Chr5	15567100	15567700	DMR11675	-41.2900212174681
Chr5	15568200	15568900	DMR11676	-40.7459408374495
